Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
125.71 s,4.82 m,1.76 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
125.82 s,4.82 m,1.77 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
125.94 s,4.82 m,1.78 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
126.05 s,4.82 m,1.79 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
126.17 s,4.82 m,1.80 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
126.29 s,4.82 m,1.81 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
126.42 s,4.82 m,1.82 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
126.54 s,4.82 m,1.84 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
126.66 s,4.82 m,1.85 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
126.78 s,4.82 m,1.86 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
126.9 s,4.82 m,1.87 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
127.01 s,4.82 m,1.88 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
127.13 s,4.82 m,1.89 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
127.26 s,4.82 m,1.90 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
127.38 s,4.82 m,1.91 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
127.5 s,4.82 m,1.92 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
127.62 s,4.82 m,1.94 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
127.74 s,4.82 m,1.95 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
127.88 s,4.82 m,1.96 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
128.0 s,4.82 m,1.97 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
128.12 s,4.82 m,1.98 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
128.24 s,4.82 m,1.99 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
128.36 s,4.82 m,2.00 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
128.48 s,4.82 m,2.01 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
128.61 s,4.82 m,2.03 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
128.74 s,4.82 m,2.04 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
128.85 s,4.82 m,2.05 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
128.98 s,4.82 m,2.06 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
129.09 s,4.82 m,2.07 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
129.21 s,4.82 m,2.08 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
129.33 s,4.82 m,2.09 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
129.45 s,4.82 m,2.10 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
129.57 s,4.82 m,2.11 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
129.69 s,4.82 m,2.12 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
129.8 s,4.82 m,2.13 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
129.92 s,4.82 m,2.15 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
130.04 s,4.83 m,2.16 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
130.15 s,4.83 m,2.17 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
130.27 s,4.83 m,2.18 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
130.39 s,4.83 m,2.19 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
130.51 s,4.83 m,2.20 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
130.63 s,4.83 m,2.21 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
130.75 s,4.83 m,2.22 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
130.87 s,4.83 m,2.23 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
130.98 s,4.83 m,2.24 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
131.1 s,4.83 m,2.25 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
131.22 s,4.83 m,2.26 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
131.34 s,4.83 m,2.28 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
131.47 s,4.83 m,2.29 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
131.59 s,4.83 m,2.30 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
131.71 s,4.83 m,2.31 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
131.82 s,4.83 m,2.32 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
131.94 s,4.83 m,2.33 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
132.06 s,4.83 m,2.34 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
132.18 s,4.83 m,2.35 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
132.3 s,4.83 m,2.36 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
132.41 s,4.83 m,2.37 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
132.53 s,4.83 m,2.38 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
132.65 s,4.83 m,2.39 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
132.77 s,4.83 m,2.40 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
132.89 s,4.83 m,2.41 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
133.0 s,4.83 m,2.42 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
133.12 s,4.83 m,2.43 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
133.23 s,4.83 m,2.44 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
133.35 s,4.83 m,2.46 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
133.47 s,4.83 m,2.47 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
133.59 s,4.83 m,2.48 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
133.71 s,4.83 m,2.49 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
133.82 s,4.83 m,2.50 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
133.94 s,4.83 m,2.51 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
134.07 s,4.83 m,2.52 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
134.19 s,4.83 m,2.53 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
134.31 s,4.83 m,2.54 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
134.43 s,4.83 m,2.55 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
134.55 s,4.83 m,2.57 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
134.66 s,4.83 m,2.58 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
134.79 s,4.83 m,2.59 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
134.9 s,4.83 m,2.60 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
135.02 s,4.83 m,2.61 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
135.13 s,4.83 m,2.62 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
135.25 s,4.83 m,2.63 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
135.37 s,4.83 m,2.64 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
135.48 s,4.83 m,2.65 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
135.6 s,4.83 m,2.66 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
135.71 s,4.83 m,2.67 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
135.83 s,4.83 m,2.68 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
135.95 s,4.83 m,2.69 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
136.07 s,4.83 m,2.70 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
136.19 s,4.83 m,2.71 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-9 pixels
136.3 s,4.82 m,2.72 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-9 pixels
136.42 s,4.82 m,2.73 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-9 pixels
136.54 s,4.82 m,2.74 m,0.46 m,-0.03 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-9 pixels
136.66 s,4.82 m,2.76 m,0.46 m,-0.03 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-9 pixels
136.77 s,4.81 m,2.77 m,0.46 m,-0.03 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-9 pixels
136.89 s,4.81 m,2.78 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.01 rad,1.55 rad,-8 pixels
137.0 s,4.81 m,2.79 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-9 pixels
137.12 s,4.81 m,2.80 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-9 pixels
137.24 s,4.80 m,2.81 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-8 pixels
137.36 s,4.80 m,2.82 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
137.47 s,4.80 m,2.83 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
137.59 s,4.80 m,2.84 m,0.46 m,-0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,-6 pixels
137.71 s,4.79 m,2.85 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,-6 pixels
137.83 s,4.79 m,2.86 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,-5 pixels
137.94 s,4.79 m,2.87 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
138.06 s,4.79 m,2.88 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
138.18 s,4.79 m,2.89 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
138.3 s,4.79 m,2.90 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
138.41 s,4.79 m,2.91 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
138.54 s,4.80 m,2.93 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
138.66 s,4.80 m,2.94 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
138.78 s,4.80 m,2.95 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,1 pixels
138.9 s,4.80 m,2.96 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,3 pixels
139.02 s,4.80 m,2.97 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,4 pixels
139.14 s,4.80 m,2.98 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,4 pixels
139.26 s,4.80 m,2.99 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,4 pixels
139.38 s,4.80 m,3.00 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,4 pixels
139.49 s,4.80 m,3.01 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,4 pixels
139.61 s,4.80 m,3.02 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,3 pixels
139.73 s,4.80 m,3.04 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,3 pixels
139.85 s,4.80 m,3.05 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,3 pixels
139.97 s,4.80 m,3.06 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,3 pixels
140.08 s,4.80 m,3.07 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,2 pixels
140.2 s,4.80 m,3.08 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,2 pixels
140.32 s,4.80 m,3.09 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,2 pixels
140.44 s,4.80 m,3.10 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,1 pixels
140.56 s,4.80 m,3.11 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,1 pixels
140.67 s,4.80 m,3.12 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,1 pixels
140.79 s,4.80 m,3.13 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,1 pixels
140.91 s,4.80 m,3.14 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,1 pixels
141.03 s,4.80 m,3.15 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,1 pixels
141.14 s,4.80 m,3.16 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
141.26 s,4.80 m,3.17 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
141.38 s,4.80 m,3.18 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
141.5 s,4.80 m,3.20 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
141.62 s,4.80 m,3.21 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
141.73 s,4.80 m,3.22 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
141.85 s,4.80 m,3.23 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
141.97 s,4.81 m,3.24 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
142.09 s,4.81 m,3.25 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
142.21 s,4.81 m,3.26 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
142.32 s,4.81 m,3.27 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
142.44 s,4.81 m,3.28 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
142.55 s,4.81 m,3.29 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
142.67 s,4.81 m,3.30 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
142.79 s,4.81 m,3.31 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
142.9 s,4.81 m,3.32 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
143.02 s,4.81 m,3.33 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
143.13 s,4.81 m,3.35 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
143.25 s,4.81 m,3.36 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
143.37 s,4.81 m,3.37 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
143.49 s,4.81 m,3.38 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
143.61 s,4.81 m,3.39 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
143.72 s,4.81 m,3.40 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
143.84 s,4.81 m,3.41 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
143.96 s,4.81 m,3.42 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
144.08 s,4.81 m,3.43 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
144.19 s,4.81 m,3.44 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
144.31 s,4.81 m,3.45 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
144.43 s,4.81 m,3.47 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
144.54 s,4.81 m,3.48 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
144.66 s,4.81 m,3.49 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
144.78 s,4.81 m,3.50 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
144.9 s,4.81 m,3.51 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
145.02 s,4.81 m,3.52 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
145.14 s,4.81 m,3.53 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
145.27 s,4.81 m,3.54 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
145.4 s,4.81 m,3.55 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
145.51 s,4.81 m,3.57 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
145.63 s,4.81 m,3.58 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
145.75 s,4.81 m,3.59 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
145.87 s,4.81 m,3.60 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
145.99 s,4.81 m,3.61 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
146.11 s,4.81 m,3.62 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
146.23 s,4.81 m,3.63 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
146.35 s,4.81 m,3.64 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
146.47 s,4.81 m,3.65 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
146.59 s,4.81 m,3.67 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
146.7 s,4.81 m,3.68 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
146.82 s,4.81 m,3.69 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
146.93 s,4.81 m,3.70 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
147.05 s,4.81 m,3.71 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
